============================================================
[TALLY] Starting: fetch_tally_delegates
[TALLY] API: https://api.tally.xyz/query
[TALLY] Organization ID: 2206072050458560426
[TALLY] WARNING: With rate limiting, expect 2-6 HOURS runtime (~38k delegates)
[TALLY] Page 1510: 30200 delegates fetched (9/sec, rate_retries=0, ~858s remaining)
[TALLY] Page 1515: 30300 delegates fetched (9/sec, rate_retries=0, ~846s remaining)
[TALLY] Page 1520: 30400 delegates fetched (9/sec, rate_retries=0, ~835s remaining)
[TALLY] Page 1525: 30500 delegates fetched (9/sec, rate_retries=0, ~825s remaining)
[TALLY] Page 1530: 30600 delegates fetched (9/sec, rate_retries=0, ~814s remaining)
[TALLY] Page 1535: 30700 delegates fetched (9/sec, rate_retries=0, ~802s remaining)
[TALLY] Page 1540: 30800 delegates fetched (9/sec, rate_retries=0, ~791s remaining)
[TALLY] Page 1545: 30900 delegates fetched (9/sec, rate_retries=0, ~781s remaining)
[TALLY] Page 1550: 31000 delegates fetched (9/sec, rate_retries=0, ~769s remaining)
[TALLY] Page 1555: 31100 delegates fetched (9/sec, rate_retries=0, ~758s remaining)
[TALLY] Page 1560: 31200 delegates fetched (9/sec, rate_retries=0, ~748s remaining)
[TALLY] Page 1565: 31300 delegates fetched (9/sec, rate_retries=0, ~736s remaining)
[TALLY] Page 1570: 31400 delegates fetched (9/sec, rate_retries=0, ~725s remaining)
[TALLY] Page 1575: 31500 delegates fetched (9/sec, rate_retries=0, ~715s remaining)
[TALLY] Page 1580: 31600 delegates fetched (9/sec, rate_retries=0, ~703s remaining)
[TALLY] Page 1585: 31700 delegates fetched (9/sec, rate_retries=0, ~692s remaining)
[TALLY] Page 1590: 31800 delegates fetched (9/sec, rate_retries=0, ~681s remaining)
[TALLY] Page 1595: 31900 delegates fetched (9/sec, rate_retries=0, ~670s remaining)
[TALLY] Page 1600: 32000 delegates fetched (9/sec, rate_retries=0, ~659s remaining)
[TALLY] Page 1605: 32100 delegates fetched (9/sec, rate_retries=0, ~648s remaining)
[TALLY] Page 1610: 32200 delegates fetched (9/sec, rate_retries=0, ~637s remaining)
[TALLY] Page 1615: 32300 delegates fetched (9/sec, rate_retries=0, ~626s remaining)
[TALLY] Page 1620: 32400 delegates fetched (9/sec, rate_retries=0, ~615s remaining)
[TALLY] Page 1625: 32500 delegates fetched (9/sec, rate_retries=0, ~605s remaining)
[TALLY] Page 1630: 32600 delegates fetched (9/sec, rate_retries=0, ~593s remaining)
[TALLY] Page 1635: 32700 delegates fetched (9/sec, rate_retries=0, ~582s remaining)
[TALLY] Page 1640: 32800 delegates fetched (9/sec, rate_retries=0, ~571s remaining)
[TALLY] Page 1645: 32900 delegates fetched (9/sec, rate_retries=0, ~560s remaining)
[TALLY] Page 1650: 33000 delegates fetched (9/sec, rate_retries=0, ~549s remaining)
[TALLY] Page 1655: 33100 delegates fetched (9/sec, rate_retries=0, ~538s remaining)
[TALLY] Page 1660: 33200 delegates fetched (9/sec, rate_retries=0, ~527s remaining)
[TALLY] Page 1665: 33300 delegates fetched (9/sec, rate_retries=0, ~516s remaining)
[TALLY] Page 1670: 33400 delegates fetched (9/sec, rate_retries=0, ~505s remaining)
[TALLY] Page 1675: 33500 delegates fetched (9/sec, rate_retries=0, ~494s remaining)
[TALLY] Page 1680: 33600 delegates fetched (9/sec, rate_retries=0, ~483s remaining)
[TALLY] Page 1685: 33700 delegates fetched (9/sec, rate_retries=0, ~472s remaining)
[TALLY] Page 1690: 33800 delegates fetched (9/sec, rate_retries=0, ~461s remaining)
[TALLY] Page 1695: 33900 delegates fetched (9/sec, rate_retries=0, ~450s remaining)
[TALLY] Page 1700: 34000 delegates fetched (9/sec, rate_retries=0, ~439s remaining)
[TALLY] Page 1705: 34100 delegates fetched (9/sec, rate_retries=0, ~428s remaining)
[TALLY] Page 1710: 34200 delegates fetched (9/sec, rate_retries=0, ~417s remaining)
[TALLY] Page 1715: 34300 delegates fetched (9/sec, rate_retries=0, ~406s remaining)
[TALLY] Page 1720: 34400 delegates fetched (9/sec, rate_retries=0, ~395s remaining)
[TALLY] Page 1725: 34500 delegates fetched (9/sec, rate_retries=0, ~384s remaining)
[TALLY] Page 1730: 34600 delegates fetched (9/sec, rate_retries=0, ~373s remaining)
[TALLY] Page 1735: 34700 delegates fetched (9/sec, rate_retries=0, ~362s remaining)
[TALLY] Page 1740: 34800 delegates fetched (9/sec, rate_retries=0, ~352s remaining)
[TALLY] Page 1745: 34900 delegates fetched (9/sec, rate_retries=0, ~340s remaining)
[TALLY] Page 1750: 35000 delegates fetched (9/sec, rate_retries=0, ~329s remaining)
[TALLY] Page 1755: 35100 delegates fetched (9/sec, rate_retries=0, ~318s remaining)
[TALLY] Page 1760: 35200 delegates fetched (9/sec, rate_retries=0, ~307s remaining)
[TALLY] Page 1765: 35300 delegates fetched (9/sec, rate_retries=0, ~296s remaining)
[TALLY] Page 1770: 35400 delegates fetched (9/sec, rate_retries=0, ~285s remaining)
[TALLY] Page 1775: 35500 delegates fetched (9/sec, rate_retries=0, ~275s remaining)
[TALLY] Page 1780: 35600 delegates fetched (9/sec, rate_retries=0, ~263s remaining)
[TALLY] Page 1785: 35700 delegates fetched (9/sec, rate_retries=0, ~252s remaining)
[TALLY] Page 1790: 35800 delegates fetched (9/sec, rate_retries=0, ~242s remaining)
[TALLY] Page 1795: 35900 delegates fetched (9/sec, rate_retries=0, ~231s remaining)
[TALLY] Page 1800: 36000 delegates fetched (9/sec, rate_retries=0, ~219s remaining)
[TALLY] Page 1805: 36100 delegates fetched (9/sec, rate_retries=0, ~208s remaining)
[TALLY] Page 1810: 36200 delegates fetched (9/sec, rate_retries=0, ~198s remaining)
[TALLY] Page 1815: 36300 delegates fetched (9/sec, rate_retries=0, ~187s remaining)
[TALLY] Page 1820: 36400 delegates fetched (9/sec, rate_retries=0, ~176s remaining)
[TALLY] Page 1825: 36500 delegates fetched (9/sec, rate_retries=0, ~165s remaining)
[TALLY] Page 1830: 36600 delegates fetched (9/sec, rate_retries=0, ~154s remaining)
[TALLY] Page 1835: 36700 delegates fetched (9/sec, rate_retries=0, ~143s remaining)
[TALLY] Page 1840: 36800 delegates fetched (9/sec, rate_retries=0, ~132s remaining)
[TALLY] Page 1845: 36900 delegates fetched (9/sec, rate_retries=0, ~121s remaining)
[TALLY] Page 1850: 37000 delegates fetched (9/sec, rate_retries=0, ~110s remaining)
[TALLY] Page 1855: 37100 delegates fetched (9/sec, rate_retries=0, ~99s remaining)
[TALLY] Page 1860: 37200 delegates fetched (9/sec, rate_retries=0, ~88s remaining)
[TALLY] Page 1865: 37300 delegates fetched (9/sec, rate_retries=0, ~77s remaining)
[TALLY] Page 1870: 37400 delegates fetched (9/sec, rate_retries=0, ~66s remaining)
[TALLY] Page 1875: 37500 delegates fetched (9/sec, rate_retries=0, ~55s remaining)
[TALLY] Page 1880: 37600 delegates fetched (9/sec, rate_retries=0, ~44s remaining)
[TALLY] Page 1885: 37700 delegates fetched (9/sec, rate_retries=0, ~33s remaining)
[TALLY] Page 1890: 37800 delegates fetched (9/sec, rate_retries=0, ~22s remaining)
[TALLY] Page 1895: 37892 delegates fetched (9/sec, rate_retries=0, ~12s remaining)
[TALLY] Reached end (no more cursor)
[TALLY] COMPLETE: Fetched 37892 delegates in 4159s (total rate retries: 0)
